Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,CPL,ROAS
A1573,data analytics course,132,4957,220.43,28,6,0.045,1218,,Delhi,mobile,online data analytic,0.026629009,1.669924242,7.8725,5.525563671
A1574,data analytics course,173,4518.5,241.61,28,3,0.017,1191,13-11-2024,Hyderabad,tablet,learn data analytics,0.038287042,1.396589595,8.628928571,4.929431729
A1575,data analytics course,85,4747,224.35,26,5,0.059,1087,,Hyderabad,tablet,data analytics course,0.017906046,2.639411765,8.628846154,4.84510809
A1576,data analytics course,129,5874,200.17,12,5,0.039,1405,29-11-2024,Hyderabad,tablet,online data analytic,0.021961185,1.551705426,16.68083333,7.019033821
A1577,data analytics course,181,4730,243.35,16,4,0.046,1975,,Hyderabad,mobile,online data analytic,0.038266385,1.344475138,15.209375,8.115882474
A1578,data analytics course,85,5341,249.64,21,6,0.032,1388,,Delhi,mobile,online data analytic,0.015914623,2.936941176,11.88761905,5.560006409
A1579,data analytics course,92,4327,188.6,14,7,0.046,1140,22-11-2024,Pune,tablet,data anaytics training,0.021261844,2.05,13.47142857,6.044538706
A1580,data analytics course,192,4518.5,180.82,27,4,0.021,1847,,Pune,mobile,data anaytics training,0.042491977,0.941770833,6.697037037,10.21457803
A1581,data analytics course,146,4484,194.67,27,9,0.052,1234,02-11-2024,Delhi,tablet,data anaytics training,0.032560214,1.333356164,7.21,6.338932553
A1582,data analytics course,178,4311,205.46,18,4,0.022,1671,18-11-2024,Hyderabad,tablet,analytics for data,0.041289724,1.154269663,11.41444444,8.132969921
A1583,data analytics course,197,3009,233.44,22,9,0.046,1374,,Pune,tablet,analytics for data,0.065470256,1.184974619,10.61090909,5.88588074
A1584,data analytics course,176,3110,205.23,23,5,0.028,1746,19-11-2024,Hyderabad,desktop,online data analytic,0.05659164,1.166079545,8.923043478,8.507528139
A1585,data analytics course,98,3365,224.28,27,9,0.046,1108,,Hyderabad,desktop,data anaytics training,0.029123328,2.288571429,8.306666667,4.940253255
A1586,data analytics course,105,3274,187.89,24,4,0.038,1360,,Hyderabad,desktop,learn data analytics,0.032070861,1.789428571,7.82875,7.238277716
A1587,data analytics course,113,3231,210.13,19,10,0.041,1234,,Delhi,desktop,online data analytic,0.034973692,1.859557522,11.05947368,5.872555085
A1588,data analytics course,139,3440,246.53,13,10,0.046,1217,,Hyderabad,tablet,online data analytic,0.040406977,1.773597122,18.96384615,4.936518882
A1589,data analytics course,88,5196,197.32,26,5,0.057,1438,,Pune,desktop,online data analytic,0.016936105,2.242272727,7.589230769,7.287654571
A1590,data analytics course,106,5321,239.76,11,7,0.066,1910,,Pune,desktop,data anaytics training,0.019921067,2.261886792,21.79636364,7.966299633
A1591,data analytics course,148,5841,243.09,15,7,0.047,1535,,Hyderabad,mobile,data analitics online,0.025338127,1.6425,16.206,6.314533712
A1592,data analytics course,174,4518.5,227.96,25,5,0.029,1566,15-11-2024,Delhi,tablet,online data analytic,0.038508355,1.310114943,9.1184,6.86962625
A1593,data analytics course,196,5776,227.24,30,4,0.02,1505,,Hyderabad,mobile,data anaytics training,0.033933518,1.159387755,7.574666667,6.622953705
A1594,data analytics course,128,4729,243.45,25,9,0.031,1782,23-11-2024,Pune,desktop,learn data analytics,0.027067033,1.901953125,9.738,7.319778189
A1595,data analytics course,163,5371,215.89,29,7,0.043,1906,05-11-2024,Pune,tablet,data analytics course,0.030348166,1.324478528,7.444482759,8.828570105
A1596,data analytics course,183,5268,203.65,17,5,0.027,1731,12-11-2024,Hyderabad,mobile,learn data analytics,0.034738041,1.11284153,11.97941176,8.49987724
A1597,data analytics course,196,5386,224.31,23,4,0.02,1423,,Hyderabad,tablet,learn data analytics,0.036390642,1.144438776,9.752608696,6.343899068
A1598,data analytics course,121,4432,218.71,25,10,0.046,1568,,Pune,desktop,analytics for data,0.027301444,1.807520661,8.7484,7.16931096
A1599,data analytics course,174,3031,242.32,25,6,0.034,1381,08-11-2024,Hyderabad,mobile,online data analytic,0.057406796,1.392643678,9.6928,5.699075603
A1600,data analytics course,142,5999,214.05,27,7,0.046,1064,21-11-2024,Hyderabad,desktop,analytics for data,0.023670612,1.507394366,7.927777778,4.970801215
A1601,data analytics course,118,3274,222.62,10,3,0.025,1716,,Delhi,tablet,analytics for data,0.036041539,1.886610169,22.262,7.708202318
A1602,data analytics course,118,5889,193.01,17,10,0.085,1789,10-11-2024,Hyderabad,desktop,online data analytic,0.020037358,1.635677966,11.35352941,9.268949795
A1603,data analytics course,149,5601,222.01,15,6,0.04,1514,,Pune,desktop,analytics for data,0.026602392,1.49,14.80066667,6.819512635
A1604,data analytics course,127,4295,212.6,26,10,0.079,1713,,Hyderabad,tablet,data analytics course,0.029569267,1.674015748,8.176923077,8.05738476
A1605,data analytics course,195,5135,226.37,17,3,0.046,1505,,Delhi,desktop,data anaytics training,0.037974684,1.160871795,13.31588235,6.648407474
A1606,data analytics course,173,5233,229.38,28,7,0.046,1322,16-11-2024,Hyderabad,mobile,learn data analytics,0.033059431,1.325895954,8.192142857,5.763362107
A1607,data analytics course,131,5727,218.65,28,4,0.031,1631,,Pune,mobile,data anaytics training,0.022874105,1.669083969,7.808928571,7.459410016
A1608,data analytics course,105,4691,213.15,21,3,0.035,1276,22-11-2024,Hyderabad,desktop,analytics for data,0.022383287,2.03,10.15,5.986394558
A1609,data analytics course,104,3409,207.63,19,4,0.046,1195,,Pune,mobile,analytics for data,0.03050748,1.996442308,10.92789474,5.755430333
A1610,data analytics course,139,4333,230.05,19,6,0.043,1407,,Delhi,desktop,analytics for data,0.032079391,1.655035971,12.10789474,6.116061726
A1611,data analytics course,110,4430,197.84,23,5,0.045,1505,15-11-2024,Hyderabad,mobile,learn data analytics,0.0248307,1.798545455,8.60173913,7.607157299
A1612,data analytics course,193,4860,181.27,14,5,0.026,1505,16-11-2024,Hyderabad,desktop,online data analytic,0.039711934,0.939222798,12.94785714,8.302532134
A1613,data analytics course,109,4396,188.6,11,10,0.092,1451,,Hyderabad,mobile,data anaytics training,0.024795268,1.730275229,17.14545455,7.693531283
A1614,data analytics course,141,5000,223.7,29,10,0.071,1909,12-11-2024,Pune,tablet,data analitics online,0.0282,1.586524823,7.713793103,8.533750559
A1615,data analytics course,182,3487,211.71,23,7,0.038,1027,,Hyderabad,mobile,data analitics online,0.052193863,1.163241758,9.204782609,4.850975391
A1616,data analytics course,179,4236,245.01,23,7,0.039,1822,07-11-2024,Pune,mobile,learn data analytics,0.042256846,1.36877095,10.6526087,7.436431166
A1617,data analytics course,89,5349,215.57,20,8,0.09,1371,,Pune,tablet,data analitics online,0.016638624,2.422134831,10.7785,6.359883101
A1618,data analytics course,181,5678,226.89,22,10,0.046,1992,,Delhi,tablet,data anaytics training,0.031877422,1.253535912,10.31318182,8.779584821
A1619,data analytics course,85,5247,219.97,15,7,0.082,1612,20-11-2024,Hyderabad,desktop,analytics for data,0.016199733,2.587882353,14.66466667,7.328272037
A1620,data analytics course,179,3685,202.66,15,7,0.039,1634,18-11-2024,Hyderabad,desktop,data analytics course,0.048575305,1.132178771,13.51066667,8.062765223
A1621,data analytics course,172,5862,202,23,4,0.023,1469,,Delhi,desktop,online data analytic,0.029341522,1.174418605,8.782608696,7.272277228
A1622,data analytics course,196,5040,197.08,11,9,0.046,1774,,Pune,desktop,data analytics course,0.038888889,1.005510204,17.91636364,9.001420743
A1623,data analytics course,139,3423,223.95,30,4,0.055,1480,03-11-2024,Hyderabad,desktop,analytics for data,0.040607654,1.611151079,7.465,6.608617995
A1624,data analytics course,135,5981,228.66,26,6,0.046,1515,,Hyderabad,desktop,data anaytics training,0.022571476,1.693777778,8.794615385,6.625557596
A1625,data analytics course,97,3495,230.83,16,6,0.062,1675,,Hyderabad,tablet,analytics for data,0.027753934,2.379690722,14.426875,7.256422475
A1626,data analytics course,137,3702,215.41,25,9,0.066,1010,,Hyderabad,desktop,learn data analytics,0.037007023,1.572335766,8.6164,4.688733114
A1627,data analytics course,164,3405,217.58,10,3,0.018,1885,,Delhi,desktop,data analitics online,0.048164464,1.326707317,21.758,8.663480099
A1628,data analytics course,178,3370,180.66,25,9,0.051,1830,24-11-2024,Delhi,desktop,online data analytic,0.052818991,1.01494382,7.2264,10.12952507
A1629,data analytics course,146,4455,227.13,16,5,0.046,1040,,Delhi,tablet,online data analytic,0.032772166,1.555684932,14.195625,4.578875534
A1630,data analytics course,149,4670,218.31,10,10,0.067,1623,,Delhi,mobile,analytics for data,0.031905782,1.465167785,21.831,7.4343823
A1631,data analytics course,193,4287,204.62,15,3,0.046,1800,,Hyderabad,tablet,data anaytics training,0.045019827,1.060207254,13.64133333,8.796794057
A1632,data analytics course,139,3546,183.41,27,7,0.046,1701,,Pune,mobile,data anaytics training,0.039199098,1.319496403,6.792962963,9.274303473
A1633,data analytics course,106,4740,229.13,19,3,0.028,1149,11-11-2024,Hyderabad,desktop,online data analytic,0.022362869,2.161603774,12.05947368,5.014620521
A1634,data analytics course,131,5642,184.57,20,9,0.046,1827,,Hyderabad,mobile,data analytics course,0.023218717,1.408931298,9.2285,9.898683426
A1635,data analytics course,111,4161,185.58,10,7,0.046,1434,04-11-2024,Hyderabad,desktop,data anaytics training,0.02667628,1.671891892,18.558,7.727125768
A1636,data analytics course,144,4241,181.4,24,5,0.035,1693,,Pune,mobile,online data analytic,0.033954256,1.259722222,7.558333333,9.332965821
A1637,data analytics course,151,5875,192.46,28,7,0.046,1459,,Hyderabad,mobile,data analitics online,0.025702128,1.274569536,6.873571429,7.58079601
A1638,data analytics course,146,5457,215.57,15,5,0.034,1029,02-11-2024,Delhi,desktop,data analytics course,0.026754627,1.476506849,14.37133333,4.773391474
A1639,data analytics course,133,4780,198.66,22,4,0.03,1905,,Pune,tablet,online data analytic,0.027824268,1.493684211,9.03,9.589247961
A1640,data analytics course,139,5922,239.1,12,3,0.048,1733,,Hyderabad,desktop,data analytics course,0.0234718,1.720143885,19.925,7.248013384
A1641,data analytics course,82,3454,228.02,30,7,0.049,1463,09-11-2024,Hyderabad,desktop,learn data analytics,0.023740591,2.780731707,7.600666667,6.416103851
A1642,data analytics course,135,3449,200.06,17,5,0.037,1950,,Pune,mobile,data analytics course,0.03914178,1.481925926,11.76823529,9.747075877
A1643,data analytics course,199,4287,235.58,12,10,0.05,1276,10-11-2024,Pune,tablet,data analytics course,0.046419408,1.183819095,19.63166667,5.416419051
A1644,data analytics course,123,5000,187.67,25,3,0.024,1351,07-11-2024,Hyderabad,tablet,data analitics online,0.0246,1.525772358,7.5068,7.198806416
A1645,data analytics course,154,3437,211.63,28,4,0.026,1604,14-11-2024,Pune,tablet,data anaytics training,0.044806517,1.374220779,7.558214286,7.5792657
A1646,data analytics course,88,3475,191.96,12,7,0.08,1204,,Hyderabad,desktop,online data analytic,0.025323741,2.181363636,15.99666667,6.272140029
A1647,data analytics course,165,4889,180.19,21,4,0.024,1458,,Pune,mobile,analytics for data,0.033749233,1.092060606,8.58047619,8.091459015
A1648,data analytics course,87,3639,220.76,22,3,0.036,1231,14-11-2024,Hyderabad,mobile,analytics for data,0.023907667,2.537471264,10.03454545,5.576191339
A1649,data analytics course,147,3959,181.18,27,9,0.061,1627,,Delhi,mobile,analytics for data,0.037130589,1.232517007,6.71037037,8.98001987
A1650,data analytics course,137,5400,180.04,10,10,0.073,1375,29-11-2024,Pune,tablet,analytics for data,0.02537037,1.314160584,18.004,7.637191735
A1651,data analytics course,188,5528,245.03,13,10,0.053,1202,29-11-2024,Hyderabad,desktop,analytics for data,0.034008683,1.303351064,18.84846154,4.905521773
A1652,data analytics course,162,5456,193.69,10,6,0.037,1992,29-11-2024,Hyderabad,tablet,online data analytic,0.029692082,1.195617284,19.369,10.28447519
A1653,data analytics course,102,4308,221.54,13,7,0.06,1096,08-11-2024,Hyderabad,mobile,data analitics online,0.02367688,2.171960784,17.04153846,4.947187867
A1654,data analytics course,120,3245,196.09,15,9,0.075,1056,,Hyderabad,desktop,data anaytics training,0.036979969,1.634083333,13.07266667,5.385282268
A1655,data analytics course,125,3339,205.32,18,4,0.054,1985,,Pune,desktop,data analytics course,0.037436358,1.64256,11.40666667,9.667835574
A1656,data analytics course,155,5977,187.28,16,7,0.046,1607,,Hyderabad,desktop,online data analytic,0.025932742,1.208258065,11.705,8.580734729
A1657,data analytics course,137,4231,226.49,25,5,0.036,1078,,Pune,tablet,analytics for data,0.032380052,1.653211679,9.0596,4.759592035
A1658,data analytics course,91,4506,195.99,12,3,0.045,1179,22-11-2024,Delhi,tablet,learn data analytics,0.020195295,2.153736264,16.3325,6.015613041
A1659,data analytics course,87,4869,220.97,29,5,0.057,1480,05-11-2024,Pune,desktop,data anaytics training,0.017868145,2.539885057,7.619655172,6.697741775
A1660,data analytics course,124,5716,217.84,28,8,0.046,1791,,Hyderabad,mobile,data anaytics training,0.021693492,1.756774194,7.78,8.221630555
A1661,data analytics course,128,3243,208.41,14,6,0.037,1514,,Hyderabad,mobile,online data analytic,0.039469627,1.628203125,14.88642857,7.264526654
A1662,data analytics course,111,3911,239.24,28,9,0.046,1097,,Hyderabad,tablet,online data analytic,0.028381488,2.155315315,8.544285714,4.58535362
A1663,data analytics course,89,3982,209.87,27,7,0.079,1920,,Pune,desktop,data analytics course,0.022350578,2.358089888,7.772962963,9.148520513
A1664,data analytics course,107,5299,207.36,19,8,0.046,1567,,Pune,tablet,data anaytics training,0.020192489,1.937943925,10.91368421,7.556905864
A1665,data analytics course,181,4150,236.69,15,5,0.046,1251,10-11-2024,Hyderabad,mobile,data analitics online,0.043614458,1.307679558,15.77933333,5.285394398
A1666,data analytics course,110,5925,188.18,29,9,0.082,1682,,Pune,desktop,data anaytics training,0.018565401,1.710727273,6.488965517,8.938250611
A1667,data analytics course,85,4010,195.26,17,4,0.042,1853,,Pune,mobile,data analitics online,0.021197007,2.297176471,11.48588235,9.489910888
A1668,data analytics course,125,5767,215.57,12,8,0.035,1020,19-11-2024,Hyderabad,tablet,data analitics online,0.021675048,1.72456,17.96416667,4.731641694
A1669,data analytics course,163,4518.5,215.57,11,3,0.018,1819,20-11-2024,Pune,tablet,data anaytics training,0.036073918,1.322515337,19.59727273,8.438094355
A1670,data analytics course,129,3787,229.81,10,6,0.047,1221,13-11-2024,Pune,desktop,online data analytic,0.034063903,1.781472868,22.981,5.313084722
A1671,data analytics course,112,4834,212.27,11,7,0.062,1524,,Hyderabad,mobile,data analitics online,0.023169218,1.895267857,19.29727273,7.179535497
A1672,data analytics course,104,3031,188.47,13,6,0.043,1998,05-11-2024,Pune,desktop,data anaytics training,0.034312108,1.812211538,14.49769231,10.60115668
A1673,data analytics course,132,3754,180.88,21,10,0.076,1601,24-11-2024,Hyderabad,mobile,online data analytic,0.035162493,1.37030303,8.613333333,8.851172048
A1674,data analytics course,113,3281,241.85,16,6,0.053,1505,,Hyderabad,tablet,data analitics online,0.034440719,2.140265487,15.115625,6.222865412
A1675,data analytics course,109,4910,236.2,20,8,0.054,1145,,Pune,tablet,data anaytics training,0.022199593,2.166972477,11.81,4.847586791
A1676,data analytics course,144,5026,231.82,14,4,0.028,1645,,Delhi,desktop,data analytics course,0.028651015,1.609861111,16.55857143,7.096022776
A1677,data analytics course,179,5091,238.62,10,6,0.034,1259,,Hyderabad,mobile,learn data analytics,0.035160086,1.333072626,23.862,5.276171318
A1678,data analytics course,139,5622,190.87,14,8,0.046,1400,,Delhi,mobile,analytics for data,0.024724297,1.373165468,13.63357143,7.334835228
A1679,data analytics course,116,4538,221.74,23,9,0.078,1639,24-11-2024,Delhi,desktop,data anaytics training,0.025561922,1.911551724,9.640869565,7.391539641
A1680,data analytics course,89,3509,192.14,27,9,0.101,1564,,Hyderabad,mobile,online data analytic,0.025363351,2.158876404,7.116296296,8.139897991
A1681,data analytics course,96,3346,248.48,15,7,0.073,1118,28-11-2024,Delhi,desktop,data analitics online,0.028690974,2.588333333,16.56533333,4.499356085
A1682,data analytics course,193,4706,213.41,24,8,0.046,1058,,Hyderabad,desktop,data analytics course,0.041011475,1.105751295,8.892083333,4.957593365
A1683,data analytics course,122,3896,194.3,23,3,0.025,1355,,Hyderabad,mobile,data analytics course,0.031314168,1.592622951,8.447826087,6.97375193
A1684,data analytics course,133,3332,201.59,14,7,0.046,1943,,Hyderabad,tablet,data analytics course,0.039915966,1.515714286,14.39928571,9.638374919
A1685,data analytics course,177,5738,249.21,11,7,0.04,1435,,Hyderabad,mobile,data anaytics training,0.030846985,1.407966102,22.65545455,5.758195899
A1686,data analytics course,162,5346,223.12,25,5,0.031,1052,,Delhi,desktop,data analytics course,0.03030303,1.377283951,8.9248,4.714951596
